{1598210366838325}, {11666.140000}, {6.731865}, {11666.150000}, {0.333936}
{1598210485602637}, {11668.460000}, {3.281494}, {11668.470000}, {5.028269}
{1598210485614944}, {11668.460000}, {3.581494}, {11668.470000}, {5.028269}
{1598210485719741}, {11668.460000}, {3.581494}, {11668.470000}, {5.028269}
{1598210485719765}, {11668.460000}, {3.681494}, {11668.470000}, {5.028269}
{1598210485719782}, {11668.460000}, {3.681494}, {11668.470000}, {5.028269}
{1598210485719793}, {11668.460000}, {3.681494}, {11668.470000}, {5.028269}
{1598210485719814}, {11668.460000}, {3.681494}, {11668.470000}, {5.028269}
{1598210485719831}, {11668.460000}, {3.581494}, {11668.470000}, {5.028269}
{1598210485719856}, {11668.460000}, {3.281494}, {11668.470000}, {5.028269}
{1598210485719903}, {11668.460000}, {3.459771}, {11668.470000}, {5.028269}
{1598210485719912}, {11668.460000}, {3.459771}, {11668.470000}, {5.028269}
{1598210485719921}, {11668.460000}, {3.459771}, {11668.470000}, {5.023269}
{1598210485719933}, {11668.460000}, {3.459771}, {11668.470000}, {5.023269}
{1598210485719960}, {11668.460000}, {3.459771}, {11668.470000}, {4.918869}
{1598210485719970}, {11668.460000}, {3.459771}, {11668.470000}, {4.918869}
{1598210485737804}, {11668.460000}, {3.459771}, {11668.470000}, {4.892269}
{1598210485737828}, {11668.460000}, {3.459771}, {11668.470000}, {4.892269}
{1598210485756291}, {11668.460000}, {3.809771}, {11668.470000}, {4.892269}
{1598210485789512}, {11668.460000}, {3.809771}, {11668.470000}, {4.892269}
{1598210485805673}, {11668.460000}, {3.804393}, {11668.470000}, {4.892269}
{1598210485808488}, {11668.460000}, {3.804393}, {11668.470000}, {4.900839}
{1598210485820646}, {11668.460000}, {3.804393}, {11668.470000}, {4.900839}
{1598210485820670}, {11668.460000}, {3.804393}, {11668.470000}, {4.900839}
{1598210485869376}, {11668.460000}, {3.804393}, {11668.470000}, {4.900839}
{1598210485944934}, {11668.460000}, {3.804393}, {11668.470000}, {4.900839}
{1598210486124551}, {11668.460000}, {3.804393}, {11668.470000}, {4.900839}
{1598210486630252}, {11668.460000}, {3.804393}, {11668.470000}, {4.900839}
{1598210486650663}, {11668.460000}, {3.804393}, {11668.470000}, {4.900839}
{1598210486661176}, {11668.460000}, {3.804393}, {11668.470000}, {4.900839}
{1598210486677514}, {11668.460000}, {3.804393}, {11668.470000}, {4.900839}
{1598210486697862}, {11668.460000}, {3.804393}, {11668.470000}, {4.900839}
{1598210486713541}, {11668.460000}, {3.454393}, {11668.470000}, {4.900839}
{1598210487804144}, {11668.460000}, {3.454393}, {11668.470000}, {4.856315}
{1598210487871927}, {11668.460000}, {3.454393}, {11668.470000}, {4.831632}
{1598210488077419}, {11668.460000}, {3.454393}, {11668.470000}, {4.831632}
{1598210488169877}, {11668.460000}, {3.454393}, {11668.470000}, {4.831632}
{1598210488169904}, {11668.460000}, {3.454393}, {11668.470000}, {4.831632}
{1598210488178081}, {11668.460000}, {3.454393}, {11668.470000}, {4.831632}
{1598210488188319}, {11668.460000}, {3.454393}, {11668.470000}, {4.831632}
{1598210488201791}, {11668.460000}, {3.454393}, {11668.470000}, {4.831632}
{1598210488678231}, {11668.460000}, {3.454393}, {11668.470000}, {4.831632}
{1598210488683813}, {11668.460000}, {3.454393}, {11668.470000}, {4.831632}
{1598210488696619}, {11668.460000}, {3.454393}, {11668.470000}, {4.831632}
{1598210488700432}, {11668.460000}, {3.454393}, {11668.470000}, {4.831632}
{1598210488771303}, {11668.460000}, {3.454393}, {11668.470000}, {4.831632}
{1598210488774285}, {11668.460000}, {3.454393}, {11668.470000}, {4.991632}
{1598210490429846}, {11668.460000}, {3.454393}, {11668.470000}, {4.991632}
{1598210490461352}, {11668.460000}, {3.454393}, {11668.470000}, {4.991632}
{1598210490475272}, {11668.460000}, {3.454393}, {11668.470000}, {4.983062}
{1598210490477756}, {11668.460000}, {3.459771}, {11668.470000}, {4.983062}
{1598210491116467}, {11668.460000}, {3.425884}, {11668.470000}, {4.983062}
{1598210491153439}, {11668.460000}, {3.377793}, {11668.470000}, {4.983062}
{1598210491167337}, {11668.460000}, {3.377793}, {11668.470000}, {4.983062}
{1598210491171561}, {11668.460000}, {3.377793}, {11668.470000}, {4.983062}
{1598210491188275}, {11668.460000}, {3.377793}, {11668.470000}, {4.983062}
{1598210491190405}, {11668.460000}, {3.377793}, {11668.470000}, {4.983062}
{1598210491240547}, {11668.460000}, {3.377793}, {11668.470000}, {4.983062}
{1598210491261852}, {11668.460000}, {3.377793}, {11668.470000}, {4.983062}
{1598210491265341}, {11668.460000}, {3.377793}, {11668.470000}, {4.983062}
{1598210491288313}, {11668.460000}, {3.377793}, {11668.470000}, {4.983062}
{1598210491419814}, {11668.460000}, {3.377793}, {11668.470000}, {4.983062}
{1598210491419857}, {11668.460000}, {3.377793}, {11668.470000}, {4.983062}
{1598210491419906}, {11668.460000}, {3.377793}, {11668.470000}, {4.983062}
{1598210491419932}, {11668.460000}, {1.377793}, {11668.470000}, {4.983062}
{1598210491419942}, {11668.460000}, {1.238048}, {11668.470000}, {4.983062}
{1598210491419951}, {11668.460000}, {1.059771}, {11668.470000}, {4.983062}
{1598210491419959}, {11668.460000}, {0.859771}, {11668.470000}, {4.983062}
{1598210491419968}, {11668.460000}, {0.859771}, {11668.470000}, {5.038378}
{1598210491419976}, {11668.460000}, {2.859771}, {11668.470000}, {5.038378}
{1598210491419987}, {11668.460000}, {2.859771}, {11668.470000}, {4.983062}
{1598210491579485}, {11668.460000}, {2.859771}, {11668.470000}, {4.983062}
{1598210491643973}, {11668.460000}, {0.859771}, {11668.470000}, {4.983062}
{1598210491902391}, {11668.460000}, {0.859771}, {11668.470000}, {4.983062}
{1598210491916089}, {11668.460000}, {0.859771}, {11668.470000}, {4.983062}
{1598210491941264}, {11668.460000}, {0.859771}, {11668.470000}, {4.983062}
{1598210491963737}, {11668.460000}, {0.859771}, {11668.470000}, {4.983062}
{1598210492085733}, {11668.460000}, {0.859771}, {11668.470000}, {5.183062}
{1598210492309928}, {11668.460000}, {0.859771}, {11668.470000}, {5.183062}
{1598210492333472}, {11668.460000}, {0.859771}, {11668.470000}, {5.183062}
{1598210492382277}, {11668.460000}, {0.859771}, {11668.470000}, {5.183062}
{1598210492458604}, {11668.460000}, {0.859771}, {11668.470000}, {5.183062}
{1598210492489005}, {11668.460000}, {0.859771}, {11668.470000}, {5.183062}
{1598210492550184}, {11668.460000}, {0.006378}, {11668.470000}, {5.183062}
{1598210492558803}, {11668.460000}, {0.006378}, {11668.470000}, {5.183062}
{1598210492561159}, {11668.460000}, {0.006378}, {11668.470000}, {5.183062}
{1598210492561562}, {11668.460000}, {0.006378}, {11668.470000}, {5.183062}
{1598210492563131}, {11668.460000}, {0.006378}, {11668.470000}, {5.183062}
{1598210492616583}, {11668.460000}, {0.006378}, {11668.470000}, {5.183062}
{1598210492664017}, {11668.460000}, {0.006378}, {11668.470000}, {5.184193}
{1598210492724646}, {11668.460000}, {0.006378}, {11668.470000}, {5.184193}
{1598210492750479}, {11668.460000}, {0.006378}, {11668.470000}, {5.184193}
{1598210493260426}, {11668.460000}, {0.006378}, {11668.470000}, {5.184193}
{1598210493263101}, {11668.460000}, {0.006378}, {11668.470000}, {5.184193}
{1598210493283356}, {11668.460000}, {0.006378}, {11668.470000}, {5.184193}
{1598210493284417}, {11668.460000}, {0.006378}, {11668.470000}, {5.239509}
{1598210493646933}, {11668.460000}, {0.006378}, {11668.470000}, {5.239509}
{1598210493657405}, {11668.460000}, {0.006378}, {11668.470000}, {5.239509}
{1598210493661745}, {11668.460000}, {0.006378}, {11668.470000}, {5.239509}
{1598210493665687}, {11668.460000}, {0.006378}, {11668.470000}, {5.239509}
{1598210493674437}, {11668.460000}, {0.006378}, {11668.470000}, {5.439509}
{1598210493674463}, {11668.460000}, {0.006378}, {11668.470000}, {5.639509}
{1598210493675081}, {11668.460000}, {0.006378}, {11668.470000}, {5.639509}
{1598210493726927}, {11668.460000}, {0.006378}, {11668.470000}, {5.639509}
{1598210493736048}, {11668.460000}, {0.006378}, {11668.470000}, {5.639509}
{1598210493787372}, {11668.460000}, {0.006378}, {11668.470000}, {5.639509}
{1598210493825817}, {11668.460000}, {0.006378}, {11668.470000}, {5.789509}
{1598210493856229}, {11668.460000}, {0.006378}, {11668.470000}, {5.789509}
{1598210493952119}, {11668.460000}, {0.006378}, {11668.470000}, {5.789509}
{1598210493952156}, {11668.460000}, {0.006378}, {11668.470000}, {5.789509}
{1598210493952168}, {11668.460000}, {0.006378}, {11668.470000}, {5.789509}
{1598210493952177}, {11668.460000}, {0.006378}, {11668.470000}, {5.789509}
{1598210493952185}, {11668.460000}, {0.006378}, {11668.470000}, {5.789509}
{1598210493952207}, {11668.460000}, {0.006378}, {11668.470000}, {5.789509}
{1598210493968540}, {11668.460000}, {0.006378}, {11668.470000}, {5.789509}
{1598210493970408}, {11668.460000}, {0.006378}, {11668.470000}, {5.789509}
{1598210494002476}, {11668.460000}, {0.006378}, {11668.470000}, {5.789509}
{1598210494003580}, {11668.460000}, {0.006378}, {11668.470000}, {5.767168}
{1598210494645347}, {11668.460000}, {0.006378}, {11668.470000}, {5.767168}
{1598210494645373}, {11668.460000}, {0.006378}, {11668.470000}, {5.767168}
{1598210494792988}, {11668.460000}, {0.006378}, {11668.470000}, {5.767168}
{1598210494793017}, {11668.460000}, {0.006378}, {11668.470000}, {5.767168}
{1598210494822499}, {11668.460000}, {0.006378}, {11668.470000}, {5.767168}
{1598210494824402}, {11668.460000}, {0.006378}, {11668.470000}, {5.767168}
{1598210495005585}, {11668.460000}, {0.006378}, {11668.470000}, {5.767168}
{1598210495027848}, {11668.460000}, {0.006378}, {11668.470000}, {5.767168}
{1598210495308925}, {11668.460000}, {0.006378}, {11668.470000}, {5.767168}
{1598210495675333}, {11668.170000}, {0.127488}, {11668.470000}, {5.767168}
{1598210495691311}, {11668.170000}, {0.127488}, {11668.180000}, {1.303801}
{1598210495691349}, {11668.170000}, {0.127488}, {11668.180000}, {2.563798}
{1598210495693646}, {11668.170000}, {0.127488}, {11668.180000}, {2.851082}
{1598210495698909}, {11668.170000}, {0.127488}, {11668.180000}, {3.028288}
{1598210495698939}, {11668.170000}, {0.127488}, {11668.180000}, {3.549904}
{1598210495699745}, {11668.170000}, {0.127488}, {11668.180000}, {3.549904}
{1598210495703366}, {11668.170000}, {0.127488}, {11668.180000}, {3.549904}
{1598210495706127}, {11668.170000}, {0.127488}, {11668.180000}, {3.549904}
{1598210495708024}, {11668.170000}, {0.127488}, {11668.180000}, {3.549904}
{1598210495715355}, {11668.170000}, {0.127488}, {11668.180000}, {3.549904}
{1598210495715385}, {11668.170000}, {0.127488}, {11668.180000}, {3.549904}
{1598210495715394}, {11668.170000}, {0.127488}, {11668.180000}, {3.605220}
{1598210495979958}, {11668.170000}, {0.127488}, {11668.180000}, {4.670220}
{1598210495980002}, {11668.170000}, {0.127488}, {11668.180000}, {4.670220}
{1598210495980011}, {11668.170000}, {0.127488}, {11668.180000}, {4.670220}
{1598210495980019}, {11668.170000}, {0.127488}, {11668.180000}, {4.614904}
{1598210495980027}, {11668.170000}, {0.127488}, {11668.180000}, {4.614904}
{1598210495980035}, {11668.170000}, {0.127488}, {11668.180000}, {4.764904}
{1598210495980059}, {11668.170000}, {0.127488}, {11668.180000}, {4.770282}
{1598210495980068}, {11668.170000}, {0.127488}, {11668.180000}, {4.770282}
{1598210495980076}, {11668.170000}, {0.127488}, {11668.180000}, {4.770282}
{1598210495980084}, {11668.170000}, {0.127488}, {11668.180000}, {4.770282}
{1598210495980093}, {11668.170000}, {0.127488}, {11668.180000}, {9.595209}
{1598210495980118}, {11668.170000}, {0.127488}, {11668.180000}, {9.595209}
{1598210495980127}, {11668.170000}, {0.127488}, {11668.180000}, {9.650525}
{1598210496081147}, {11668.170000}, {2.127488}, {11668.180000}, {9.650525}
{1598210496094894}, {11668.170000}, {2.127488}, {11668.180000}, {9.595209}
{1598210496180545}, {11668.170000}, {2.127488}, {11668.180000}, {9.595209}
{1598210496210542}, {11668.170000}, {2.980885}, {11668.180000}, {9.595209}
{1598210496212282}, {11668.170000}, {2.980885}, {11668.180000}, {9.595209}
{1598210496234645}, {11668.170000}, {2.127488}, {11668.180000}, {9.595209}
{1598210496258384}, {11668.170000}, {2.980882}, {11668.180000}, {9.595209}
{1598210496273716}, {11668.170000}, {2.980882}, {11668.180000}, {9.445209}
{1598210496327259}, {11668.170000}, {2.127488}, {11668.180000}, {9.445209}
{1598210496361051}, {11668.170000}, {2.980887}, {11668.180000}, {9.445209}
{1598210496361275}, {11668.170000}, {2.980887}, {11668.180000}, {9.445209}
{1598210496457794}, {11668.170000}, {2.127488}, {11668.180000}, {9.445209}
{1598210496664248}, {11668.170000}, {2.127488}, {11668.180000}, {9.445209}
{1598210496778522}, {11668.170000}, {2.127488}, {11668.180000}, {9.445209}
{1598210496803119}, {11668.170000}, {2.127488}, {11668.180000}, {9.595209}
{1598210496816382}, {11668.170000}, {2.127488}, {11668.180000}, {9.595209}
{1598210497361186}, {11668.170000}, {2.127488}, {11668.180000}, {9.595209}
{1598210497362420}, {11668.170000}, {2.127488}, {11668.180000}, {9.595209}
{1598210497433327}, {11668.170000}, {2.127488}, {11668.180000}, {9.596340}
{1598210497494169}, {11668.170000}, {2.127488}, {11668.180000}, {9.596340}
{1598210497561583}, {11668.170000}, {2.980890}, {11668.180000}, {9.596340}
{1598210497567301}, {11668.170000}, {2.980890}, {11668.180000}, {9.596340}
{1598210497568199}, {11668.170000}, {2.980890}, {11668.180000}, {9.596340}
{1598210497919672}, {11668.170000}, {2.980890}, {11668.180000}, {9.596340}
{1598210497931577}, {11668.170000}, {2.980890}, {11668.180000}, {9.596340}
{1598210497962314}, {11668.170000}, {2.980890}, {11668.180000}, {9.596340}
{1598210497980494}, {11668.170000}, {2.980890}, {11668.180000}, {9.596340}
{1598210498118293}, {11668.170000}, {2.980890}, {11668.180000}, {4.771413}
{1598210498118717}, {11668.170000}, {2.980890}, {11668.180000}, {4.771413}
{1598210498164302}, {11668.170000}, {3.180890}, {11668.180000}, {4.771413}
{1598210498164329}, {11668.170000}, {3.380890}, {11668.180000}, {4.771413}
{1598210498169870}, {11668.170000}, {3.379348}, {11668.180000}, {4.771413}
{1598210498169895}, {11668.170000}, {3.579348}, {11668.180000}, {4.771413}
{1598210498179484}, {11668.170000}, {3.579348}, {11668.180000}, {4.621413}
{1598210498181473}, {11668.170000}, {3.579348}, {11668.180000}, {4.771413}
{1598210498202257}, {11668.170000}, {3.579348}, {11668.180000}, {4.771413}
{1598210498215367}, {11668.170000}, {3.779348}, {11668.180000}, {4.771413}
{1598210498222238}, {11668.170000}, {3.779348}, {11668.180000}, {4.771413}
{1598210498229526}, {11668.170000}, {3.779348}, {11668.180000}, {4.484129}
{1598210498229551}, {11668.170000}, {3.779348}, {11668.180000}, {4.484129}
{1598210498235456}, {11668.170000}, {3.779348}, {11668.180000}, {4.484129}
{1598210498243241}, {11668.170000}, {3.779348}, {11668.180000}, {4.484129}
{1598210498265948}, {11668.170000}, {3.779348}, {11668.180000}, {4.484129}
{1598210498265973}, {11668.170000}, {3.779348}, {11668.180000}, {4.484129}
{1598210498342853}, {11668.170000}, {3.779348}, {11668.180000}, {4.484129}
{1598210498382320}, {11668.170000}, {3.779348}, {11668.180000}, {4.484129}
{1598210498386967}, {11668.170000}, {3.779348}, {11668.180000}, {4.484129}
{1598210498421820}, {11668.170000}, {3.779348}, {11668.180000}, {4.484129}
{1598210498421845}, {11668.170000}, {3.779348}, {11668.180000}, {4.484129}
{1598210498421855}, {11668.170000}, {3.779348}, {11668.180000}, {4.484129}
{1598210498421864}, {11668.170000}, {3.779348}, {11668.180000}, {4.484129}
{1598210498421872}, {11668.170000}, {3.779348}, {11668.180000}, {4.484129}
{1598210498421882}, {11668.170000}, {3.779348}, {11668.180000}, {4.484129}
{1598210498433816}, {11668.170000}, {3.779348}, {11668.180000}, {4.484129}
{1598210498433840}, {11668.170000}, {3.822190}, {11668.180000}, {4.484129}
{1598210498497109}, {11668.170000}, {3.822190}, {11668.180000}, {3.962513}
{1598210498497295}, {11668.170000}, {3.822190}, {11668.180000}, {3.962513}
{1598210498520739}, {11668.170000}, {3.822190}, {11668.180000}, {3.812513}
{1598210498536229}, {11668.170000}, {4.432190}, {11668.180000}, {3.812513}
{1598210498578628}, {11668.170000}, {4.432190}, {11668.180000}, {3.812513}
{1598210498579265}, {11668.170000}, {4.432190}, {11668.180000}, {3.812513}
{1598210498628876}, {11668.170000}, {4.432190}, {11668.180000}, {3.812513}
{1598210498632886}, {11668.170000}, {4.432190}, {11668.180000}, {3.812513}
{1598210498640670}, {11668.170000}, {4.432190}, {11668.180000}, {3.812513}
{1598210498641176}, {11668.170000}, {4.432190}, {11668.180000}, {3.812513}
{1598210498659594}, {11668.170000}, {4.432190}, {11668.180000}, {3.812513}
{1598210498944468}, {11668.170000}, {4.432190}, {11668.180000}, {3.812513}
{1598210499032313}, {11668.170000}, {4.432190}, {11668.180000}, {3.812513}
{1598210499077687}, {11668.170000}, {4.432190}, {11668.180000}, {3.779747}
{1598210499131568}, {11668.170000}, {4.432190}, {11668.180000}, {3.779747}
{1598210499138370}, {11668.170000}, {4.432190}, {11668.180000}, {3.929747}
{1598210499234584}, {11668.170000}, {4.432190}, {11668.180000}, {3.929747}
{1598210499537796}, {11668.170000}, {4.432190}, {11668.180000}, {3.779747}
{1598210499575574}, {11668.170000}, {4.432190}, {11668.180000}, {3.779747}
{1598210499933416}, {11668.170000}, {4.432190}, {11668.180000}, {3.779747}
{1598210500038571}, {11668.170000}, {4.432190}, {11668.180000}, {3.779747}
{1598210500666529}, {11668.170000}, {4.432190}, {11668.180000}, {3.779747}
{1598210500936455}, {11668.170000}, {4.432190}, {11668.180000}, {3.779747}
{1598210500976131}, {11668.170000}, {4.432190}, {11668.180000}, {3.779747}
{1598210500981775}, {11668.170000}, {4.432190}, {11668.180000}, {3.779747}
{1598210501095020}, {11668.170000}, {4.432190}, {11668.180000}, {3.779747}
{1598210501730962}, {11668.170000}, {4.432190}, {11668.180000}, {3.779747}
{1598210501787556}, {11668.170000}, {4.422894}, {11668.180000}, {3.779747}
{1598210501937413}, {11668.170000}, {4.422894}, {11668.180000}, {3.779747}
{1598210502005912}, {11668.170000}, {4.422894}, {11668.180000}, {3.779747}
{1598210502010163}, {11668.170000}, {4.422894}, {11668.180000}, {3.779747}
{1598210502112232}, {11668.170000}, {4.422894}, {11668.180000}, {3.779747}
{1598210502355400}, {11668.170000}, {4.422894}, {11668.180000}, {3.695047}
{1598210502367992}, {11668.170000}, {4.422894}, {11668.180000}, {3.610347}
{1598210502942106}, {11668.170000}, {4.422894}, {11668.180000}, {3.610347}
{1598210502945890}, {11668.170000}, {4.419993}, {11668.180000}, {3.610347}
{1598210502967374}, {11668.170000}, {4.419993}, {11668.180000}, {3.665663}
{1598210503050589}, {11668.170000}, {4.419993}, {11668.180000}, {3.665663}
{1598210503050621}, {11668.170000}, {4.419993}, {11668.180000}, {3.665663}
{1598210503057762}, {11668.170000}, {4.419993}, {11668.180000}, {3.610347}
{1598210503126652}, {11668.170000}, {4.419993}, {11668.180000}, {3.610347}
{1598210503784388}, {11668.170000}, {4.419993}, {11668.180000}, {3.610347}
{1598210503799055}, {11668.170000}, {4.419993}, {11668.180000}, {3.520953}
{1598210503931447}, {11668.170000}, {4.419993}, {11668.180000}, {3.520953}
{1598210503960390}, {11668.170000}, {4.419993}, {11668.180000}, {3.520953}
{1598210503974682}, {11668.170000}, {4.419993}, {11668.180000}, {3.576269}
{1598210503983720}, {11668.170000}, {4.419993}, {11668.180000}, {3.576269}
{1598210503993531}, {11668.170000}, {4.419993}, {11668.180000}, {3.576269}
{1598210503994676}, {11668.170000}, {4.419993}, {11668.180000}, {3.520953}
{1598210504009557}, {11668.170000}, {4.419993}, {11668.180000}, {3.576269}
{1598210504067907}, {11668.170000}, {4.419993}, {11668.180000}, {3.576269}
{1598210504096959}, {11668.170000}, {4.419993}, {11668.180000}, {3.576269}
{1598210504782683}, {11668.170000}, {4.419993}, {11668.180000}, {3.576269}
{1598210504937415}, {11668.170000}, {4.419993}, {11668.180000}, {3.576269}
{1598210505001350}, {11668.170000}, {4.419993}, {11668.180000}, {3.576269}
{1598210505001395}, {11668.170000}, {4.419993}, {11668.180000}, {3.576269}
{1598210505013416}, {11668.170000}, {4.419993}, {11668.180000}, {3.576269}
{1598210505100448}, {11668.170000}, {4.419993}, {11668.180000}, {3.576269}
{1598210505132625}, {11668.170000}, {4.419993}, {11668.180000}, {3.576269}
{1598210505172297}, {11668.170000}, {4.419993}, {11668.180000}, {3.576269}
{1598210505928551}, {11668.170000}, {4.409702}, {11668.180000}, {3.576269}
{1598210505933006}, {11668.170000}, {4.409702}, {11668.180000}, {3.576269}
{1598210506001117}, {11668.170000}, {4.409702}, {11668.180000}, {3.576269}
{1598210506029187}, {11668.170000}, {4.409702}, {11668.180000}, {3.576269}
{1598210506041080}, {11668.170000}, {4.409702}, {11668.180000}, {3.576269}
{1598210506138360}, {11668.170000}, {4.409702}, {11668.180000}, {3.576269}
{1598210506160960}, {11668.170000}, {4.409702}, {11668.180000}, {3.576269}
{1598210506340051}, {11668.170000}, {4.409702}, {11668.180000}, {3.576269}
{1598210506340078}, {11668.170000}, {4.409702}, {11668.180000}, {3.576269}
{1598210506365630}, {11668.170000}, {4.409702}, {11668.180000}, {3.576269}
{1598210506575619}, {11668.170000}, {4.409702}, {11668.180000}, {3.573459}
{1598210506660747}, {11668.170000}, {4.409702}, {11668.180000}, {3.573459}
{1598210506672063}, {11668.170000}, {4.409702}, {11668.180000}, {3.573459}
{1598210506676833}, {11668.170000}, {4.409702}, {11668.180000}, {3.573459}
{1598210506677491}, {11668.170000}, {4.409702}, {11668.180000}, {3.573459}
{1598210506689160}, {11668.170000}, {4.409702}, {11668.180000}, {3.518143}
{1598210506761420}, {11668.170000}, {4.409702}, {11668.180000}, {3.518143}
{1598210506784928}, {11668.170000}, {4.409702}, {11668.180000}, {3.518143}
{1598210506849205}, {11668.170000}, {4.409702}, {11668.180000}, {2.258146}
{1598210506849239}, {11668.170000}, {4.409702}, {11668.180000}, {1.248715}
{1598210506876340}, {11668.170000}, {4.409702}, {11668.180000}, {0.183715}
{1598210506879779}, {11668.170000}, {4.759702}, {11668.180000}, {0.183715}
{1598210506928176}, {11668.170000}, {4.758200}, {11668.180000}, {0.183715}
{1598210506979090}, {11668.170000}, {4.758200}, {11668.180000}, {0.183715}
{1598210506979118}, {11668.170000}, {4.758200}, {11668.180000}, {0.183715}
{1598210507063245}, {11668.170000}, {4.758200}, {11668.180000}, {0.183715}
{1598210507167848}, {11668.170000}, {4.758200}, {11668.180000}, {0.183715}
{1598210507835981}, {11668.170000}, {4.758200}, {11668.180000}, {0.183715}
{1598210507837179}, {11668.170000}, {4.758200}, {11668.180000}, {0.183715}
{1598210507850354}, {11668.170000}, {4.758200}, {11668.180000}, {0.183715}
{1598210507889878}, {11668.170000}, {4.758200}, {11668.180000}, {0.183715}
{1598210507927214}, {11668.170000}, {4.758200}, {11668.180000}, {0.183715}
{1598210507936972}, {11668.170000}, {4.758200}, {11668.180000}, {0.183715}
{1598210507943799}, {11668.170000}, {4.758200}, {11668.180000}, {0.183715}
{1598210507957159}, {11668.170000}, {4.758200}, {11668.180000}, {0.183715}
{1598210507971039}, {11668.170000}, {4.758200}, {11668.180000}, {0.183715}
{1598210507984823}, {11668.170000}, {4.758200}, {11668.180000}, {0.183715}
{1598210508828091}, {11668.170000}, {4.130320}, {11668.180000}, {0.183715}
{1598210508828116}, {11668.170000}, {2.656244}, {11668.180000}, {0.183715}
{1598210508839057}, {11668.170000}, {2.456244}, {11668.180000}, {0.183715}
{1598210508841063}, {11668.170000}, {2.456244}, {11668.180000}, {0.183715}
{1598210508851111}, {11668.170000}, {2.256244}, {11668.180000}, {0.183715}
{1598210508855206}, {11668.170000}, {2.056244}, {11668.180000}, {0.183715}
{1598210508874850}, {11668.170000}, {2.056244}, {11668.180000}, {0.239031}
{1598210508879393}, {11668.170000}, {2.056244}, {11668.180000}, {0.239031}
{1598210508909171}, {11668.170000}, {1.706244}, {11668.180000}, {0.239031}
{1598210508932056}, {11668.170000}, {1.706244}, {11668.180000}, {0.239031}
{1598210509110632}, {11668.170000}, {1.706244}, {11668.180000}, {0.239031}
{1598210509110656}, {11668.170000}, {1.706244}, {11668.180000}, {0.239031}
{1598210509110666}, {11668.170000}, {1.706244}, {11668.180000}, {0.239031}
{1598210509110675}, {11668.170000}, {1.096244}, {11668.180000}, {0.239031}
{1598210509110683}, {11668.170000}, {1.096244}, {11668.180000}, {0.239031}
{1598210509110692}, {11668.170000}, {1.096244}, {11668.180000}, {0.239031}
{1598210509110700}, {11668.170000}, {1.096244}, {11668.180000}, {0.239031}
{1598210509110709}, {11668.170000}, {1.096244}, {11668.180000}, {0.239031}
{1598210509163750}, {11668.170000}, {0.242842}, {11668.180000}, {0.239031}
{1598210509189342}, {11668.170000}, {0.242842}, {11668.180000}, {1.439031}
{1598210509197925}, {11668.170000}, {0.242842}, {11668.180000}, {1.439031}
{1598210509202480}, {11668.170000}, {0.242842}, {11668.180000}, {1.589031}
{1598210509219107}, {11668.170000}, {0.242842}, {11668.180000}, {1.589031}
{1598210509253657}, {11668.170000}, {0.242842}, {11668.180000}, {1.589031}
{1598210509306857}, {11668.170000}, {0.242842}, {11668.180000}, {1.439031}
{1598210509407220}, {11668.170000}, {0.242842}, {11668.180000}, {1.439031}
{1598210509419058}, {11668.170000}, {0.242842}, {11668.180000}, {1.439031}
{1598210509419083}, {11668.170000}, {0.242842}, {11668.180000}, {1.439031}
{1598210509424880}, {11668.170000}, {0.242842}, {11668.180000}, {1.439031}
{1598210509426205}, {11668.170000}, {0.242842}, {11668.180000}, {1.439031}
{1598210509434720}, {11668.170000}, {0.242842}, {11668.180000}, {1.439031}
{1598210509434754}, {11668.170000}, {0.242842}, {11668.180000}, {1.439031}
{1598210509530871}, {11668.170000}, {0.242842}, {11668.180000}, {1.439031}
{1598210509541878}, {11668.170000}, {0.242842}, {11668.180000}, {1.439031}
{1598210509573402}, {11668.170000}, {0.242842}, {11668.180000}, {1.439031}
{1598210509576876}, {11668.170000}, {0.242842}, {11668.180000}, {1.439031}
{1598210509591750}, {11668.170000}, {0.852842}, {11668.180000}, {1.439031}
{1598210509602913}, {11668.170000}, {0.852842}, {11668.180000}, {1.439031}
{1598210509609384}, {11668.170000}, {0.852842}, {11668.180000}, {1.439031}
{1598210509656720}, {11668.170000}, {0.852842}, {11668.180000}, {1.439031}
{1598210509658833}, {11668.170000}, {0.852842}, {11668.180000}, {1.439031}
{1598210509658917}, {11668.170000}, {0.852842}, {11668.180000}, {1.439031}
{1598210509662169}, {11668.170000}, {1.706221}, {11668.180000}, {1.439031}
{1598210509678036}, {11668.170000}, {1.706221}, {11668.180000}, {1.439031}
{1598210509683724}, {11668.170000}, {1.706221}, {11668.180000}, {1.419492}
{1598210509683748}, {11668.170000}, {1.706221}, {11668.180000}, {1.419492}
{1598210509684829}, {11668.170000}, {1.706221}, {11668.180000}, {1.419492}
{1598210509687938}, {11668.170000}, {1.706221}, {11668.180000}, {1.419492}
{1598210509694653}, {11668.170000}, {1.706221}, {11668.180000}, {1.419492}
{1598210509703635}, {11668.170000}, {1.706221}, {11668.180000}, {1.419492}
{1598210509711032}, {11668.170000}, {1.706221}, {11668.180000}, {1.387030}
{1598210509721925}, {11668.170000}, {1.706221}, {11668.180000}, {1.387030}
{1598210509733183}, {11668.170000}, {1.706221}, {11668.180000}, {1.387030}
